numtc,step,date,lon,lat,vmax,pmin
1,1,1963-01-11 18:00:00,-41.4,27.2,9.149,1016.63
1,2,1963-01-12 00:00:00,-47.8,25.8,8.949,1015.95
1,3,1963-01-12 06:00:00,-51.8,23.6,9.446,1013.62
1,4,1963-01-12 12:00:00,-53.4,23.0,8.547,1012.68
1,5,1963-01-12 18:00:00,-53.6,22.8,10.017,1014.67
1,6,1963-01-13 00:00:00,-53.8,26.6,11.288,1017.05
1,7,1963-01-13 06:00:00,-51.6,27.2,14.244,1013.78
1,8,1963-01-13 12:00:00,-47.8,26.0,18.922,1012.86
1,9,1963-01-13 18:00:00,-47.0,26.4,20.129,1009.46
1,10,1963-01-14 00:00:00,-47.4,25.8,19.44,1008.52
1,11,1963-01-14 06:00:00,-48.0,26.0,18.988,1007.78
1,12,1963-01-14 12:00:00,-48.6,25.8,18.428,1009.24
1,13,1963-01-14 18:00:00,-50.0,25.2,19.06,1006.69
1,14,1963-01-15 00:00:00,-50.8,24.8,18.155,1007.89
1,15,1963-01-15 06:00:00,-52.0,23.8,19.355,1006.82
1,16,1963-01-15 12:00:00,-53.4,22.8,21.17,1007.01
1,17,1963-01-15 18:00:00,-55.0,22.0,20.458,1005.59
1,18,1963-01-16 00:00:00,-56.4,20.8,21.401,1005.25
1,19,1963-01-16 06:00:00,-58.2,20.0,25.759,1002.51
1,20,1963-01-16 12:00:00,-59.6,19.0,27.413,1000.37
1,21,1963-01-16 18:00:00,-61.4,18.2,25.251,999.27
1,22,1963-01-17 00:00:00,-63.2,17.8,23.463,1002.72
1,23,1963-01-17 06:00:00,-64.6,17.2,22.856,1003.74
1,24,1963-01-17 12:00:00,-66.2,16.4,24.082,1005.75
1,25,1963-01-17 18:00:00,-68.2,15.8,24.584,1004.78
1,26,1963-01-18 00:00:00,-70.0,15.0,22.282,1006.34
1,27,1963-01-18 06:00:00,-72.2,14.6,20.73,1006.71
1,28,1963-01-18 12:00:00,-73.8,14.0,18.691,1009.12
1,29,1963-01-18 18:00:00,-75.8,14.4,17.79,1009.68
1,30,1963-01-19 00:00:00,-77.8,14.2,17.201,1010.31
1,31,1963-01-19 06:00:00,-80.4,14.0,17.151,1009.57
1,32,1963-01-19 12:00:00,-82.2,13.4,17.154,1010.55
1,33,1963-01-19 18:00:00,-83.4,13.6,14.514,1010.86
1,34,1963-01-20 00:00:00,-85.4,13.6,9.398,1010.52
1,35,1963-01-20 06:00:00,-90.0,15.6,9.872,1011.08
