numtc,step,date,lon,lat,vmax,pmin
1,1,2005-01-10 06:00:00,-66.2,22.4,18.686,1003.65
1,2,2005-01-10 12:00:00,-66.4,22.8,19.366,1001.28
1,3,2005-01-10 18:00:00,-66.8,23.0,19.386,1001.89
1,4,2005-01-11 00:00:00,-67.0,23.0,18.188,1001.37
2,1,2005-01-19 06:00:00,-29.2,26.4,24.055,1000.38
2,2,2005-01-19 12:00:00,-30.6,27.0,23.745,998.69
2,3,2005-01-19 18:00:00,-32.2,27.4,24.589,996.85
2,4,2005-01-20 00:00:00,-33.4,27.6,21.804,993.37
3,1,2005-03-12 12:00:00,-90.6,9.0,20.267,1001.72
3,2,2005-03-12 18:00:00,-91.4,9.0,24.48,999.98
3,3,2005-03-13 00:00:00,-92.0,9.0,26.155,998.69
3,4,2005-03-13 06:00:00,-92.6,9.0,24.38,999.3
3,5,2005-03-13 12:00:00,-93.2,9.0,23.327,1000.4
3,6,2005-03-13 18:00:00,-93.6,9.2,19.444,1003.14
4,1,2005-06-10 18:00:00,-85.8,17.6,17.568,1003.3
4,2,2005-06-11 00:00:00,-86.0,18.0,19.018,1001.44
4,3,2005-06-11 06:00:00,-86.4,18.8,21.666,998.33
4,4,2005-06-11 12:00:00,-86.8,19.2,23.722,995.32
4,5,2005-06-11 18:00:00,-86.8,20.0,22.893,994.59
5,1,2005-06-13 06:00:00,-89.4,23.8,21.06,997.93
5,2,2005-06-13 12:00:00,-89.8,24.2,19.498,998.44
5,3,2005-06-13 18:00:00,-90.4,24.6,20.274,998.96
5,4,2005-06-14 00:00:00,-90.6,24.8,22.408,997.66
5,5,2005-06-14 06:00:00,-91.2,24.6,19.784,997.78
5,6,2005-06-14 12:00:00,-92.2,24.6,19.865,998.69
5,7,2005-06-14 18:00:00,-93.0,24.6,18.035,1000.25
6,1,2005-06-14 12:00:00,-63.6,26.8,21.246,986.44
6,2,2005-06-14 18:00:00,-62.6,27.2,26.272,983.93
6,3,2005-06-15 00:00:00,-61.2,27.6,29.064,979.18
6,4,2005-06-15 06:00:00,-59.6,27.8,33.168,975.59
6,5,2005-06-15 12:00:00,-57.8,27.8,34.838,973.39
6,6,2005-06-15 18:00:00,-55.8,27.6,37.212,970.61
6,7,2005-06-16 00:00:00,-53.8,27.4,37.36,967.93
6,8,2005-06-16 06:00:00,-52.0,27.0,38.34,966.02
6,9,2005-06-16 12:00:00,-50.2,26.6,43.108,962.13
6,10,2005-06-16 18:00:00,-48.6,26.6,43.394,963.08
6,11,2005-06-17 00:00:00,-46.8,26.8,42.518,963.92
6,12,2005-06-17 06:00:00,-45.4,27.4,42.597,966.09
6,13,2005-06-17 12:00:00,-44.2,28.4,42.423,968.79
6,14,2005-06-17 18:00:00,-43.0,29.4,39.946,972.39
