numtc,step,date,lon,lat,vmax,pmin
1,1,2019-01-25 18:00:00,-38.4,22.0,23.201,991.76
1,2,2019-01-26 00:00:00,-37.2,22.8,22.75,990.88
1,3,2019-01-26 06:00:00,-36.6,24.4,22.338,991.89
1,4,2019-01-26 12:00:00,-36.2,25.4,22.875,989.48
1,5,2019-01-26 18:00:00,-36.0,26.6,24.554,988.49
1,6,2019-01-27 00:00:00,-37.0,28.2,26.15,988.96
1,7,2019-01-27 06:00:00,-40.2,28.8,26.566,991.27
2,1,2019-01-27 06:00:00,-42.2,26.2,26.564,991.27
2,2,2019-01-27 12:00:00,-41.4,25.2,23.522,990.59
2,3,2019-01-27 18:00:00,-41.0,24.8,23.488,992.9
2,4,2019-01-28 00:00:00,-40.8,25.2,24.927,991.43
2,5,2019-01-28 06:00:00,-40.8,25.6,22.467,993.46
2,6,2019-01-28 12:00:00,-41.0,26.0,19.759,993.68
2,7,2019-01-28 18:00:00,-42.0,26.0,18.719,995.36
2,8,2019-01-29 00:00:00,-43.0,25.8,19.31,996.21
2,9,2019-01-29 06:00:00,-44.4,25.6,21.286,998.16
2,10,2019-01-29 12:00:00,-45.2,25.4,22.803,998.45
2,11,2019-01-29 18:00:00,-46.6,25.8,22.012,1000.76
2,12,2019-01-30 00:00:00,-47.8,25.4,21.766,1001.7
3,1,2019-08-19 18:00:00,-67.2,27.6,23.616,1003.52
3,2,2019-08-20 00:00:00,-68.0,27.6,27.658,996.3
3,3,2019-08-20 06:00:00,-68.8,27.8,32.993,987.83
3,4,2019-08-20 12:00:00,-69.8,28.0,41.685,975.7
3,5,2019-08-20 18:00:00,-70.4,28.2,44.296,971.05
3,6,2019-08-21 00:00:00,-71.0,28.6,49.545,959.5
3,7,2019-08-21 06:00:00,-71.6,29.0,49.981,956.45
3,8,2019-08-21 12:00:00,-71.8,29.4,52.914,951.13
4,1,2019-09-02 18:00:00,-89.2,28.0,19.358,1002.0
4,2,2019-09-03 00:00:00,-90.0,28.0,21.509,997.83
4,3,2019-09-03 06:00:00,-90.8,28.2,24.769,994.54
4,4,2019-09-03 12:00:00,-91.4,28.2,26.631,991.61
4,5,2019-09-03 18:00:00,-92.0,28.4,27.495,989.71
5,1,2019-09-04 06:00:00,-17.0,16.8,21.377,999.95
5,2,2019-09-04 12:00:00,-18.0,17.0,25.489,993.97
5,3,2019-09-04 18:00:00,-18.8,17.2,27.692,989.72
5,4,2019-09-05 00:00:00,-19.8,17.8,30.133,987.85
5,5,2019-09-05 06:00:00,-20.8,18.0,28.77,989.8
5,6,2019-09-05 12:00:00,-21.8,18.0,28.372,989.8
5,7,2019-09-05 18:00:00,-22.6,18.2,27.448,991.07
5,8,2019-09-06 00:00:00,-23.2,18.4,25.491,993.74
