numtc,step,date,lon,lat,vomax,vmax,pmin,oprel
1,1,1993-06-24 12:00:00,-84.6,10.2,12.94,9.712,1010.9,0.0
1,2,1993-06-24 18:00:00,-81.4,13.8,10.36,11.487,1011.84,0.0
1,3,1993-06-25 00:00:00,-81.4,15.4,24.74,11.972,1010.83,0.0
1,4,1993-06-25 06:00:00,-82.6,15.4,25.26,12.818,1010.5,0.0
1,5,1993-06-25 12:00:00,-83.2,15.6,23.65,13.511,1009.4,0.0
1,6,1993-06-25 18:00:00,-83.6,17.0,37.04,15.456,1008.99,0.0
1,7,1993-06-26 00:00:00,-84.6,18.2,32.78,16.247,1008.47,0.0
1,8,1993-06-26 06:00:00,-85.8,18.6,40.51,19.045,1007.34,0.0
1,9,1993-06-26 12:00:00,-87.2,19.0,46.36,18.872,1004.94,0.0
1,10,1993-06-26 18:00:00,-88.2,19.4,61.73,19.599,1004.66,0.0
1,11,1993-06-27 00:00:00,-89.2,19.2,74.43,15.074,1005.48,0.0
1,12,1993-06-27 06:00:00,-89.6,19.8,64.01,15.424,1005.09,0.0
1,13,1993-06-27 12:00:00,-91.0,20.0,65.15,19.137,1002.82,1.0
1,14,1993-06-27 18:00:00,-91.6,20.4,85.93,22.095,998.64,1.0
1,15,1993-06-28 00:00:00,-92.2,20.6,111.58,25.193,993.01,1.0
1,16,1993-06-28 06:00:00,-92.8,20.8,166.71,32.106,985.53,1.0
1,17,1993-06-28 12:00:00,-93.2,21.0,219.73,37.517,974.88,1.0
1,18,1993-06-28 18:00:00,-93.8,21.4,314.68,47.217,962.71,1.0
1,19,1993-06-29 00:00:00,-94.4,21.4,321.0,47.385,959.02,1.0
1,20,1993-06-29 06:00:00,-94.8,21.6,328.81,51.915,956.1,1.0
1,21,1993-06-29 12:00:00,-95.2,21.8,340.3,54.065,953.24,1.0
1,22,1993-06-29 18:00:00,-96.0,21.8,369.01,51.911,951.39,1.0
1,23,1993-06-30 00:00:00,-96.6,21.8,351.57,51.654,954.02,1.0
1,24,1993-06-30 06:00:00,-97.4,21.6,335.61,40.918,972.1,1.0
1,25,1993-06-30 12:00:00,-98.4,21.2,186.52,22.548,996.64,0.0
1,26,1993-06-30 18:00:00,-98.8,21.6,36.28,17.285,1002.96,0.0
1,27,1993-07-01 00:00:00,-97.4,20.6,30.56,12.99,1006.36,0.0
1,28,1993-07-01 06:00:00,-95.8,16.4,24.97,10.35,1005.95,0.0
2,1,1993-06-30 00:00:00,-83.2,18.4,10.7,11.236,1010.43,0.0
2,2,1993-06-30 06:00:00,-84.0,19.2,11.0,10.75,1010.23,0.0
2,3,1993-06-30 12:00:00,-85.2,20.2,12.14,11.045,1010.76,0.0
2,4,1993-06-30 18:00:00,-86.2,21.0,13.72,11.057,1010.94,0.0
2,5,1993-07-01 00:00:00,-86.6,21.2,18.33,12.031,1009.47,0.0
2,6,1993-07-01 06:00:00,-87.4,21.0,25.51,12.928,1008.84,0.0
2,7,1993-07-01 12:00:00,-88.6,22.6,24.77,14.163,1009.34,0.0
2,8,1993-07-01 18:00:00,-89.4,22.8,20.7,11.905,1010.11,0.0
2,9,1993-07-02 00:00:00,-90.4,23.4,23.25,12.364,1009.98,0.0
2,10,1993-07-02 06:00:00,-91.0,23.6,27.86,13.305,1009.36,0.0
2,11,1993-07-02 12:00:00,-91.4,24.4,29.46,13.777,1009.28,0.0
2,12,1993-07-02 18:00:00,-92.4,25.0,34.97,16.042,1007.99,0.0
2,13,1993-07-03 00:00:00,-94.2,26.2,38.63,17.147,1008.25,1.0
2,14,1993-07-03 06:00:00,-95.2,26.6,42.96,17.491,1006.14,1.0
2,15,1993-07-03 12:00:00,-96.6,27.6,41.08,17.711,1004.77,1.0
2,16,1993-07-03 18:00:00,-97.0,28.6,69.28,20.057,1003.36,1.0
3,1,1993-08-02 00:00:00,-46.6,29.6,127.74,26.644,1000.92,0.0
3,2,1993-08-02 06:00:00,-47.0,29.2,140.78,28.03,999.88,0.0
3,3,1993-08-02 12:00:00,-47.8,28.8,157.78,28.278,999.87,0.0
3,4,1993-08-02 18:00:00,-48.6,28.6,172.15,29.956,997.45,1.0
3,5,1993-08-03 00:00:00,-49.4,28.6,190.99,31.311,995.04,1.0
